# Region type : patch inlet
# Faces        : 43858
# Area         : 7.2615141e-04
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0537475      	-1.8964354e-04
0.0537778      	-1.8972221e-04
0.053808       	-1.8980085e-04
0.0538383      	-1.8987946e-04
0.0538685      	-1.8995803e-04
0.0538987      	-1.9003657e-04
0.0539289      	-1.9011508e-04
0.0539591      	-1.9019356e-04
0.0539892      	-1.9027200e-04
0.0540194      	-1.9035022e-04
0.0540495      	-1.9042830e-04
0.0540797      	-1.9050634e-04
0.0541098      	-1.9058436e-04
0.0541399      	-1.9066234e-04
0.05417        	-1.9074029e-04
0.0542001      	-1.9081821e-04
0.0542302      	-1.9089609e-04
0.0542602      	-1.9097395e-04
0.0542903      	-1.9105177e-04
0.0543203      	-1.9112956e-04
0.0543503      	-1.9120732e-04
0.0543803      	-1.9128505e-04
0.0544103      	-1.9136274e-04
0.0544403      	-1.9144041e-04
0.0544703      	-1.9151804e-04
0.0545002      	-1.9159564e-04
0.0545302      	-1.9167321e-04
0.0545601      	-1.9175075e-04
0.0545901      	-1.9182826e-04
0.05462        	-1.9190574e-04
0.0546499      	-1.9198318e-04
0.0546798      	-1.9206059e-04
0.0547096      	-1.9213798e-04
0.0547395      	-1.9221533e-04
0.0547694      	-1.9229265e-04
0.0547992      	-1.9236994e-04
0.054829       	-1.9244719e-04
0.0548589      	-1.9252442e-04
0.0548887      	-1.9260162e-04
0.0549184      	-1.9267878e-04
0.0549482      	-1.9275592e-04
0.054978       	-1.9283302e-04
0.0550078      	-1.9291017e-04
0.0550375      	-1.9298751e-04
0.0550672      	-1.9306482e-04
0.055097       	-1.9314209e-04
0.0551267      	-1.9321934e-04
0.0551564      	-1.9329656e-04
0.0551861      	-1.9337374e-04
0.0552157      	-1.9345089e-04
0.0552454      	-1.9352802e-04
0.055275       	-1.9360511e-04
0.0553047      	-1.9368217e-04
0.0553343      	-1.9375920e-04
0.0553639      	-1.9383620e-04
0.0553935      	-1.9391317e-04
0.0554231      	-1.9399011e-04
0.0554527      	-1.9406702e-04
0.0554823      	-1.9414390e-04
0.0555118      	-1.9422074e-04
0.0555414      	-1.9429756e-04
0.0555709      	-1.9437435e-04
0.0556004      	-1.9445111e-04
